label,発生日時　　月,発生日時　　日,発生日時　　時,車道幅員,天候,地形,路面状態,道路形状,信号機
0,1,31,7,14,1,1,1,1,7
1,2,4,11,0,1,2,1,0,7
1,12,25,21,15,1,2,1,1,1
1,6,21,14,3,1,3,1,13,7
1,8,11,12,2,1,2,1,14,7
1,9,26,15,2,1,2,1,13,7
1,4,29,14,0,2,3,1,0,7
0,1,31,17,3,1,2,1,14,7
0,3,7,9,15,1,2,1,1,7
0,1,19,12,11,1,3,3,1,7
0,4,22,14,15,1,1,1,1,2
0,4,16,9,3,2,3,1,14,7
1,12,27,15,3,1,3,1,14,7
0,12,21,14,15,1,1,1,1,2
0,9,28,14,3,1,1,1,14,7
1,9,18,17,3,3,1,2,14,7
1,8,31,14,3,3,1,2,7,7
0,10,6,7,18,1,1,1,1,1
0,10,7,17,4,3,1,2,7,7
1,12,1,4,17,1,1,1,1,1
0,7,20,21,15,1,2,1,1,1
0,3,21,15,0,1,1,1,0,7
0,1,11,7,15,1,2,1,1,7
1,3,30,11,15,1,3,1,1,7
1,12,13,9,5,1,1,1,14,7
1,7,1,4,3,3,3,1,7,7
0,4,26,16,15,2,1,1,1,1
1,10,8,12,15,3,1,2,1,7
1,3,11,1,3,1,3,1,13,7
0,2,13,7,11,1,2,1,1,7
0,4,4,6,15,1,1,1,1,7
0,12,25,6,18,1,2,1,1,7
1,5,10,15,3,1,2,1,13,7
0,11,16,16,5,2,2,1,14,7
1,7,6,2,3,1,3,1,14,7
1,4,24,20,4,3,2,2,7,1
1,11,8,7,3,1,2,1,21,7
1,9,23,4,3,1,3,1,12,7
0,3,1,10,15,1,2,1,1,7
0,11,13,6,4,1,1,1,7,7
0,11,9,8,3,1,1,1,14,7
0,11,12,16,5,1,3,1,13,7
0,9,15,11,14,1,3,1,1,7
0,12,9,8,4,1,1,1,14,7
1,7,31,14,3,1,3,1,13,7
0,4,11,8,18,1,2,1,1,1
1,11,9,17,11,1,2,1,1,7
1,12,4,11,3,1,1,1,12,7
1,8,29,8,2,3,1,2,21,7
0,1,23,16,3,2,2,1,7,1
0,5,13,11,3,3,1,2,14,7
1,4,11,14,15,2,1,1,1,1
0,2,10,19,2,1,1,1,14,7
1,5,27,7,18,3,1,2,1,7
0,2,16,8,15,1,1,1,1,1
0,8,23,17,3,1,1,1,14,7
1,2,24,20,15,1,2,1,1,7
1,11,7,17,3,1,2,1,7,2
1,2,11,10,6,1,1,1,7,1
0,6,25,17,18,3,1,2,1,1
0,5,21,12,14,1,1,1,1,1
0,7,24,11,3,1,1,1,13,7
0,5,2,12,3,2,2,1,14,7
1,5,22,8,15,1,1,1,1,7
1,6,27,8,3,1,3,1,14,7
1,5,22,20,2,1,3,1,13,7
0,11,17,20,15,3,1,2,1,7
1,10,28,17,3,1,2,1,7,7
1,11,3,13,3,1,3,1,13,7
1,6,21,23,19,1,1,1,1,1
0,4,10,13,3,1,3,1,14,7
0,3,13,6,3,1,3,1,13,7
1,2,25,13,14,1,3,1,1,7
0,12,22,10,4,1,2,1,7,1
0,5,25,17,6,1,2,1,14,7
0,8,20,6,3,1,2,1,14,7
0,10,26,11,15,1,1,1,1,1
0,2,16,19,3,1,2,1,14,7
0,12,2,1,18,1,2,1,1,1
0,9,29,13,4,1,2,1,14,1
1,5,19,13,15,1,1,1,1,7
0,8,28,22,4,1,3,1,14,7
0,6,8,9,14,2,2,1,1,7
0,10,29,11,15,3,2,2,1,7
0,11,29,17,3,2,2,2,13,7
0,12,14,15,5,1,3,1,14,7
1,12,29,18,3,1,3,1,13,7
0,5,3,20,15,2,3,1,1,1
0,1,25,8,2,1,1,1,14,7
0,3,29,10,5,3,2,2,14,7
0,11,25,18,4,1,3,1,14,7
1,4,24,1,3,1,1,1,7,7
1,8,20,1,4,1,3,1,13,7
0,9,7,4,15,1,2,1,1,1
0,5,28,21,5,3,3,2,7,1
1,10,31,12,18,1,2,1,1,1
0,9,5,10,14,1,2,1,1,7
1,11,13,17,3,1,3,1,7,7
1,7,27,0,15,1,1,1,1,1
0,5,30,6,14,1,1,1,1,7
0,5,22,2,3,3,3,2,12,7
1,1,29,4,5,1,2,1,7,1
0,6,29,11,4,1,1,1,14,7
1,11,28,17,14,1,3,1,1,7
1,8,13,13,3,1,3,1,14,7
0,2,17,18,5,2,2,1,14,7
1,3,22,11,15,1,1,1,1,7
0,7,15,13,11,1,1,1,1,7
1,6,14,1,3,1,1,1,14,7
0,6,25,7,3,1,2,1,7,1
0,8,24,9,3,2,2,1,14,7
0,11,25,20,3,1,1,1,14,7
1,8,9,15,3,1,3,1,7,7
1,10,20,11,3,1,3,1,14,7
1,8,8,6,2,1,3,1,14,7
1,3,21,16,15,2,2,1,1,7
1,2,2,5,18,3,2,2,1,1
0,12,29,14,3,1,3,1,7,1
0,1,10,16,11,1,1,1,1,7
1,3,9,19,3,2,3,2,14,7
1,6,19,18,3,1,3,1,14,7
0,10,19,10,2,1,1,1,14,7
0,2,9,5,15,1,3,1,1,1
1,9,8,6,1,1,3,1,21,7
1,11,30,19,5,1,1,1,13,7
1,9,15,12,4,2,3,1,14,7
1,12,29,0,6,1,2,1,14,7
0,1,4,11,2,1,2,1,7,7
1,5,18,7,11,1,1,1,1,7
0,7,30,8,14,2,1,1,1,7
0,9,2,15,3,1,1,1,14,7
1,8,1,18,5,1,2,1,14,7
0,1,26,7,3,1,3,1,7,7
1,11,1,10,18,2,1,1,1,1
1,11,5,6,5,1,1,1,14,7
0,5,28,8,11,3,1,2,1,7
0,3,13,10,4,1,1,1,7,1
1,6,13,9,3,1,3,1,14,7
1,7,23,23,15,1,1,1,1,7
0,10,25,8,11,1,1,1,1,7
0,11,6,19,18,1,1,1,1,7
1,9,30,21,0,1,2,1,0,7
1,7,19,21,3,1,1,1,7,1
1,11,12,19,15,1,1,2,1,1
1,8,15,17,14,1,2,1,1,1
0,10,10,10,14,1,1,1,1,7
0,2,22,14,0,1,1,1,0,7
0,5,31,7,4,3,2,1,14,7
1,7,3,13,5,1,1,1,7,7
0,12,3,15,11,1,1,1,1,7
0,5,2,16,4,1,1,1,7,8
0,1,11,13,5,1,1,1,7,1
0,6,25,8,14,2,2,1,1,7
0,6,14,15,5,1,3,1,7,1
0,2,15,7,14,2,1,1,1,7
1,11,24,3,5,1,1,1,7,8
0,6,1,9,2,1,1,1,14,7
0,12,9,8,15,1,2,1,1,7
1,6,11,12,3,3,3,2,13,7
1,8,2,1,2,1,1,1,14,7
1,8,12,21,5,1,3,1,14,7
0,10,10,15,14,1,2,1,1,7
0,7,29,15,0,1,1,1,0,7
0,8,29,14,3,3,1,2,11,7
0,9,28,14,3,1,2,1,7,1
0,6,12,17,5,1,2,1,14,7
0,2,5,9,15,1,2,1,1,1
1,1,3,17,3,1,3,1,14,7
1,4,20,0,3,1,3,1,14,7
0,3,29,16,4,1,1,1,14,7
0,1,28,9,2,2,1,1,14,7
0,2,19,21,19,2,1,1,1,1
1,6,11,15,1,1,2,1,13,7
0,11,19,16,4,1,3,1,14,7
0,8,9,8,2,1,3,1,7,7
1,7,6,12,3,1,3,1,13,7
1,3,11,6,17,1,1,2,1,1
0,3,22,10,0,1,1,1,0,7
1,3,22,18,15,1,2,1,1,7
0,3,27,12,14,1,2,1,1,7
1,6,12,22,3,1,3,1,14,7
1,12,16,17,2,1,3,1,13,7
1,10,3,20,6,2,3,1,14,7
0,8,28,10,17,3,2,2,1,2
1,7,23,18,4,1,3,1,7,7
0,9,15,17,6,1,1,1,14,7
0,6,22,13,19,2,2,1,1,1
0,8,5,13,4,1,1,1,7,1
1,2,26,9,3,1,1,1,7,7
1,10,10,12,14,1,3,1,1,7
1,8,28,22,3,1,2,1,7,7
0,4,8,14,2,2,1,1,14,7
0,1,17,7,18,1,1,1,1,7
0,7,19,13,14,1,1,1,1,1
0,2,23,18,4,2,2,2,7,1
0,3,19,20,3,1,3,1,13,7
1,2,22,3,19,3,1,2,1,1
0,3,27,17,15,1,2,1,1,1
0,9,23,20,11,1,3,1,1,7
1,7,26,10,15,1,1,1,1,7
1,2,12,19,19,1,1,1,1,2
0,1,17,4,3,1,1,1,14,7
1,4,3,1,5,1,1,1,7,7
1,7,31,13,1,1,3,1,14,7
0,11,7,17,3,1,2,1,14,7
1,10,25,16,1,2,1,1,21,7
1,7,22,4,3,1,3,1,14,7
0,6,9,14,18,2,1,1,1,1
0,10,5,10,11,3,1,2,1,1
0,7,22,18,5,1,1,2,7,1
1,10,21,23,18,1,2,1,1,1
0,8,29,8,5,3,1,2,7,7
0,4,24,12,14,3,1,2,1,7
0,3,16,10,4,1,1,1,14,7
0,10,29,16,18,1,1,1,1,1
1,11,23,6,19,1,1,1,1,1
1,1,26,19,14,1,3,1,1,7
0,7,25,18,3,2,3,2,7,7
0,3,12,7,14,3,3,2,1,7
0,11,13,15,14,1,3,1,1,7
0,11,27,17,18,2,1,2,1,7
1,11,4,16,3,1,3,1,7,7
1,4,27,11,3,1,3,1,14,7
1,4,15,15,3,1,3,1,14,7
1,2,11,12,4,1,3,1,13,7
1,4,23,3,3,2,2,1,14,7
0,1,13,18,4,5,1,2,14,7
0,9,4,10,15,1,2,1,1,1
1,2,29,14,0,1,2,1,0,7
1,10,26,0,3,1,3,1,14,7
1,1,19,19,11,1,1,1,1,1
0,11,14,16,11,1,1,1,1,7
0,4,9,20,11,1,3,1,1,7
0,4,28,8,2,1,2,1,14,7
0,12,6,17,1,1,3,1,14,1
0,1,18,14,19,1,1,1,1,8
0,7,28,19,4,1,1,1,14,7
0,8,14,22,4,1,2,1,7,1
1,11,20,22,14,1,2,1,1,7
0,7,23,12,0,1,1,1,0,7
1,6,14,10,3,1,2,1,13,7
1,9,16,3,0,1,3,1,0,7
0,6,21,15,19,2,1,1,1,1
1,9,4,14,4,1,2,1,13,7
1,1,5,20,4,1,1,1,7,7
0,2,2,16,3,2,2,1,14,7
0,9,11,13,15,1,2,1,1,7
1,6,1,22,3,2,3,1,13,7
0,12,16,8,11,2,2,1,1,7
1,2,14,20,19,1,1,1,1,1
0,8,27,13,4,1,2,1,14,7
0,12,3,11,14,1,1,1,1,1
1,11,24,7,4,1,1,1,7,7
0,3,27,17,18,1,3,1,1,1
1,11,26,19,3,2,2,1,14,7
0,12,27,19,17,1,1,1,1,7
1,11,19,20,4,1,3,1,14,7
0,5,30,5,4,2,1,1,7,1
0,4,7,12,14,1,3,1,1,7
0,5,21,9,3,1,1,1,14,7
0,11,24,11,15,1,1,1,1,7
0,7,11,6,3,3,3,2,14,7
1,1,9,18,19,2,1,2,1,1
0,3,18,16,11,1,1,1,1,7
1,12,7,8,5,2,2,1,7,7
1,9,12,0,14,1,2,1,1,2
0,6,24,0,17,3,1,2,1,1
1,8,4,15,5,3,3,2,13,7
1,6,15,16,6,1,2,1,14,7
1,1,10,11,15,1,2,1,1,1
1,11,6,18,3,1,1,1,14,7
0,5,16,19,6,2,1,1,7,1
0,2,12,14,4,2,3,2,14,7
1,7,4,13,11,1,3,1,1,7
1,5,25,19,2,1,3,1,14,7
0,12,1,18,3,1,1,1,14,7
1,8,20,3,5,3,1,2,14,7
1,9,5,3,3,1,1,1,13,7
1,10,19,15,3,2,3,2,12,7
0,11,27,11,18,1,1,1,1,2
0,10,8,7,18,3,1,2,1,7
0,3,6,0,15,3,1,2,1,1
0,7,26,16,3,3,3,2,14,7
0,7,20,16,3,1,1,1,14,7
1,2,24,19,18,1,2,1,1,7
0,1,30,11,0,1,3,1,0,7
1,7,21,10,3,1,3,1,13,7
1,7,13,8,3,1,3,1,13,7
1,2,20,8,4,2,2,2,14,7
1,6,29,3,5,1,1,1,14,7
1,1,21,18,15,1,1,1,1,1
0,9,12,7,14,1,2,1,1,7
1,1,20,5,19,3,1,2,1,1
0,2,3,9,18,1,1,1,1,1
0,11,1,10,4,3,3,2,7,7
0,12,30,19,5,1,1,1,14,7
1,12,17,9,3,1,3,1,7,7
0,9,20,13,3,1,1,1,14,7
1,3,3,0,3,1,2,1,14,7
1,8,2,15,5,1,2,1,14,7
1,3,18,14,4,2,3,2,14,7
0,10,29,8,15,1,1,1,1,7
1,3,14,19,15,1,3,1,1,7
1,2,5,19,5,3,1,2,7,7
0,5,30,20,15,3,1,2,1,1
1,7,30,16,3,1,3,1,13,7
0,4,27,10,15,2,1,1,1,1
0,10,26,20,15,1,1,1,1,7
1,11,6,18,5,2,1,1,7,7
1,12,24,2,5,1,1,1,7,7
1,4,9,16,3,1,3,1,14,7
1,12,10,11,14,1,1,1,1,1
0,4,12,9,3,2,3,1,14,7
0,2,5,16,3,5,1,4,14,1
1,3,27,5,18,1,1,1,1,1
1,4,26,11,15,1,2,1,1,7
0,6,4,19,3,3,2,2,14,7
0,1,5,14,0,1,2,1,0,7
1,7,24,22,3,1,3,1,14,7
1,1,5,0,14,1,3,1,1,7
0,12,18,10,15,2,1,4,1,7
0,10,25,15,4,1,3,1,14,7
0,5,18,16,3,1,1,1,7,7
1,3,30,21,19,1,1,1,1,7
1,11,27,5,18,2,1,1,1,1
0,1,10,5,15,1,1,1,1,7
1,1,18,6,14,1,1,1,1,7
1,7,30,9,5,1,1,1,14,7
0,8,15,13,11,1,2,1,1,7
0,3,29,23,5,1,1,1,7,7
0,7,25,13,4,1,3,1,13,7
0,10,10,7,3,1,2,2,14,7
0,2,23,19,3,1,2,1,14,7
0,7,30,8,14,1,1,1,1,7
0,5,7,16,3,1,2,1,14,7
0,6,17,8,14,1,1,1,1,7
0,7,27,9,14,1,2,1,1,7
1,12,14,14,4,1,1,1,7,7
1,10,9,14,6,1,1,1,7,7
1,5,22,3,3,1,3,1,14,7
0,3,18,17,2,1,2,1,14,7
1,9,8,9,15,1,3,1,1,2
0,10,25,14,6,1,1,1,14,1
1,5,16,8,11,1,3,1,1,7
0,3,16,12,4,1,2,1,7,7
1,1,12,11,3,1,3,1,7,7
1,11,13,15,1,1,3,1,13,7
0,3,14,13,15,1,1,1,1,1
0,8,15,11,2,2,3,1,14,7
0,6,13,11,5,1,3,1,14,7
1,1,17,18,3,1,1,1,14,7
0,3,23,12,2,3,2,2,14,7
1,7,29,9,1,1,3,1,13,7
1,9,21,1,18,1,1,1,1,1
0,12,13,21,4,3,3,2,14,7
0,12,12,17,3,1,1,1,14,7
1,7,6,14,18,1,3,1,1,1
1,12,12,21,3,3,3,2,13,7
1,10,17,17,15,1,1,1,1,7
1,5,18,21,5,1,1,1,11,7
1,9,26,3,14,1,1,1,1,7
1,4,2,2,5,1,1,1,14,7
0,4,5,14,0,1,2,1,0,7
1,8,18,11,3,1,2,1,13,7
0,9,1,22,5,3,1,2,7,1
0,7,22,15,15,1,2,1,1,1
0,11,29,17,2,1,1,1,14,7
0,9,9,14,3,1,3,1,14,7
1,12,31,23,3,1,2,1,7,7
1,10,8,18,15,3,1,2,1,7
1,11,23,15,0,5,3,4,0,7
0,4,11,12,15,2,1,1,1,7
1,9,14,15,14,1,3,1,1,7
1,3,6,18,3,1,2,1,7,7
1,12,16,16,18,1,1,1,1,1
0,11,11,7,17,1,2,1,1,7
0,3,9,9,14,1,1,1,1,7
1,2,24,17,4,2,3,1,13,7
1,9,11,13,3,1,3,1,11,7
1,3,13,19,3,1,3,1,7,7
1,5,3,23,15,1,1,1,1,3
0,3,23,19,3,2,3,1,14,7
0,10,1,6,2,2,1,1,7,1
0,10,28,15,14,1,2,1,1,7
0,12,7,14,14,1,1,1,1,7
1,6,1,20,3,1,3,1,7,7
0,6,1,18,0,3,1,2,0,7
0,10,27,12,4,2,1,1,14,7
1,5,2,17,15,1,1,1,1,7
1,5,5,11,4,1,3,1,13,7
0,9,30,0,4,1,1,1,14,7
0,7,22,19,5,1,1,1,14,7
1,7,6,5,5,1,1,1,7,7
1,1,23,10,5,1,1,1,7,7
1,11,26,15,2,2,1,1,14,7
1,6,23,9,4,1,3,1,14,7
0,2,21,19,14,3,1,2,1,1
0,11,17,10,14,1,2,1,1,7
1,7,20,8,17,1,3,1,1,2
1,8,1,1,3,1,1,1,14,7
1,8,19,18,0,2,3,1,0,7
0,8,4,8,3,1,2,1,12,7
0,4,12,16,14,2,1,1,1,2
0,11,29,17,3,1,1,1,14,7
0,11,2,7,3,3,3,2,14,7
1,4,16,0,4,2,3,1,11,7
0,12,7,2,6,1,1,1,7,1
1,1,29,15,3,1,1,1,14,7
0,5,27,12,14,2,3,1,1,4
1,10,15,12,0,1,2,1,0,7
0,10,4,13,1,3,1,2,14,7
0,5,8,9,3,1,3,1,13,7
1,5,6,19,3,2,2,2,14,7
0,4,12,18,11,1,2,1,1,7
0,5,29,8,5,1,2,1,14,7
1,11,14,22,4,1,1,1,14,7
1,5,25,21,3,1,3,1,14,7
0,11,16,18,15,2,2,1,1,7
0,9,28,13,2,2,1,1,7,1
1,12,15,9,3,1,3,1,11,7
0,6,20,16,3,1,3,1,7,7
1,12,30,22,15,3,3,2,1,7
1,9,10,17,3,1,1,1,7,7
1,2,16,17,4,1,3,1,11,7
0,5,25,17,5,1,2,1,7,7
1,11,16,4,4,2,1,1,14,7
0,4,13,17,3,1,2,1,14,7
0,8,14,17,3,1,3,1,14,7
0,12,3,8,15,1,3,1,1,7
1,10,2,17,3,1,2,1,14,7
1,10,22,23,0,3,3,2,0,7
0,2,7,10,11,1,2,1,1,7
0,1,8,9,3,1,3,4,7,7
0,1,25,19,17,2,1,1,1,7
0,6,1,21,4,1,1,1,7,1
0,12,15,17,3,3,1,2,14,7
1,8,4,19,15,2,2,1,1,7
0,1,11,18,0,2,3,1,0,7
0,4,30,0,3,2,1,1,14,7
0,2,6,19,5,1,1,1,7,7
0,10,16,22,15,1,1,1,1,7
0,1,20,16,4,1,1,1,14,7
0,10,30,15,4,1,2,1,14,7
1,6,2,19,15,3,1,2,1,1
0,11,7,19,11,1,2,1,1,1
0,12,14,18,15,1,1,1,1,7
0,5,7,9,5,3,1,2,14,7
0,2,19,10,4,1,1,1,14,7
0,3,1,3,11,1,3,1,1,7
1,8,15,11,14,1,3,1,1,7
1,3,1,10,14,3,1,2,1,2
1,4,5,7,15,1,1,1,1,1
0,9,13,0,14,1,1,1,1,7
1,8,19,22,5,3,1,2,7,7
1,9,18,18,19,2,1,1,1,1
1,8,26,9,2,1,1,1,12,7
1,1,4,17,3,1,3,1,14,7
1,1,16,16,18,1,1,1,1,1
1,4,19,17,15,2,1,1,1,1
0,4,11,13,14,1,3,1,1,7
1,11,5,11,3,1,3,1,13,7
0,6,16,17,5,1,1,1,14,7
0,6,19,6,18,1,3,1,1,7
1,2,16,23,1,1,3,5,14,7
1,9,10,19,2,2,3,1,14,7
0,1,12,16,5,1,2,1,14,7
1,11,12,17,2,1,3,1,14,7
0,10,6,12,15,2,1,1,1,1
1,11,14,20,4,1,3,1,7,1
1,1,21,4,3,3,2,2,13,7
1,7,14,18,6,1,1,1,14,7
0,1,13,18,11,1,1,1,1,7
0,5,19,17,0,1,2,1,0,7
1,12,30,20,18,1,2,1,1,1
0,4,22,7,2,3,3,2,7,7
1,4,27,7,5,1,1,1,13,7
0,1,12,17,5,1,1,1,7,2
0,6,19,9,3,1,1,1,14,7
0,7,18,14,11,1,1,1,1,7
1,4,4,7,4,2,1,1,14,7
0,10,12,16,3,1,3,1,14,7
0,5,22,7,3,1,2,1,14,7
0,12,11,7,15,1,3,1,1,1
1,7,16,19,3,3,2,2,14,7
1,6,14,9,3,1,3,1,13,7
1,3,14,18,3,1,1,1,21,7
0,6,15,9,2,2,2,1,14,7
0,6,24,20,11,1,1,1,1,7
1,1,28,10,14,1,3,1,1,7
0,8,14,16,15,1,2,1,1,1
0,1,15,18,14,2,1,1,1,7
1,1,21,5,4,3,2,2,7,7
1,2,11,2,15,1,3,1,1,1
1,9,23,6,1,1,3,1,13,7
0,6,8,19,3,3,3,2,14,7
0,9,18,9,6,1,1,1,14,7
1,9,10,12,3,2,2,1,14,7
1,6,21,3,5,3,2,2,14,7
1,3,7,19,5,2,3,1,14,7
1,10,30,1,4,3,1,2,14,7
0,4,29,18,15,2,2,1,1,1
1,9,25,12,3,2,2,1,14,7
0,11,9,18,3,1,2,1,7,1
1,7,13,17,3,2,3,1,13,7
0,8,10,9,15,1,1,1,1,1
1,1,24,3,4,5,2,3,13,7
1,12,26,18,14,2,3,1,1,7
0,7,24,9,4,1,1,1,7,7
0,11,1,15,14,2,2,1,1,7
0,12,14,20,19,2,2,1,1,1
1,8,14,19,14,4,2,1,1,2
0,9,6,13,2,1,2,1,14,7
0,3,22,12,4,1,1,1,7,1
0,12,17,10,2,2,2,1,7,7
1,10,12,15,3,1,3,1,14,7
0,4,23,8,3,1,1,1,7,7
1,6,11,17,15,1,2,1,1,1
1,6,8,8,15,1,1,1,1,1
1,7,17,2,3,3,3,2,14,7
1,1,1,4,15,1,1,1,1,7
1,11,5,4,5,1,3,1,14,7
1,10,15,1,3,1,3,1,14,7
1,8,11,12,2,1,3,1,14,7
1,9,27,10,2,2,2,1,14,7
0,7,18,12,1,1,2,1,7,7
1,8,12,6,4,1,3,1,14,7
1,11,27,16,3,1,3,1,14,7
0,2,15,14,3,2,1,1,14,7
1,12,29,19,3,1,3,1,13,7
1,7,5,2,3,1,3,1,13,7
0,12,10,7,1,1,1,1,14,7
0,8,3,12,4,1,3,1,14,7
0,8,23,18,11,1,1,1,1,7
0,8,13,14,4,1,2,1,7,1
1,3,28,12,3,2,3,1,13,7
1,2,18,16,3,2,3,1,14,7
1,4,25,15,5,1,2,1,7,1
1,5,7,4,15,3,1,2,1,7
0,11,15,8,5,2,3,1,14,7
1,8,24,5,3,1,2,1,7,7
1,11,22,17,15,1,1,1,1,1
1,9,8,14,2,1,3,1,13,7
0,1,15,10,3,1,2,1,7,1
0,9,4,8,18,1,1,1,1,2
0,10,3,13,2,3,3,2,7,1
1,8,11,7,15,1,3,1,1,1
1,6,7,13,5,1,2,1,13,2
1,11,23,14,2,1,3,1,21,7
1,5,7,14,1,2,3,1,14,7
0,9,23,19,4,1,3,1,12,7
1,2,3,7,18,1,2,1,1,1
1,12,6,16,3,5,1,3,7,7
0,5,17,7,3,1,2,1,14,7
0,9,24,19,3,2,1,1,14,7
0,1,19,17,3,2,3,1,12,7
1,7,1,6,2,3,2,2,7,7
0,7,22,10,2,1,2,1,14,7
1,8,7,14,3,1,1,1,13,2
1,12,22,23,4,1,2,2,13,2
1,4,15,12,3,1,3,1,14,7
0,3,16,7,0,1,2,1,0,7
1,9,23,15,14,1,2,1,1,2
0,11,8,7,4,3,1,2,14,1
0,10,15,17,4,1,3,1,14,7
0,1,30,17,3,1,1,1,14,7
1,5,13,0,5,3,1,2,14,7
0,11,2,22,11,3,1,2,1,1
0,3,15,11,19,1,1,1,1,1
1,9,18,19,3,1,2,1,14,7
1,10,24,6,3,2,3,1,14,7
1,11,29,9,3,1,1,1,14,7
0,5,9,11,15,2,1,1,1,1
1,10,14,12,4,2,3,1,13,7
0,3,16,13,3,1,1,1,14,7
0,8,23,19,15,1,2,1,1,7
0,11,16,16,3,1,3,1,14,7
0,10,21,7,2,1,1,1,14,7
0,12,7,13,15,1,3,1,1,7
1,7,21,7,4,2,2,1,7,1
0,3,30,16,4,1,2,1,14,7
1,1,3,8,6,2,3,1,14,7
1,5,3,11,0,1,3,1,0,7
1,4,1,21,3,1,3,1,14,7
0,3,21,9,11,1,1,1,1,7
0,6,19,12,17,1,1,1,1,7
0,5,22,11,15,2,1,1,1,7
1,10,22,17,3,1,3,1,14,7
0,7,8,17,17,2,3,2,1,1
1,4,10,21,19,1,2,1,1,1
1,4,23,5,3,3,3,2,13,7
1,11,30,23,18,1,2,1,1,1
0,10,9,14,3,2,3,2,14,7
1,2,4,0,18,3,1,2,1,1
1,10,4,5,15,1,1,1,1,7
0,2,16,18,15,1,3,1,1,7
0,4,3,19,14,3,1,2,1,7
1,10,13,12,18,1,1,1,1,7
0,3,31,7,18,1,2,1,1,1
1,4,28,9,0,1,3,5,0,7
1,12,11,9,14,1,2,1,1,7
0,12,28,10,4,1,1,1,14,7
0,9,2,13,6,1,1,1,7,1
0,8,6,19,15,1,1,1,1,1
0,4,10,10,14,1,3,1,1,7
0,6,10,18,15,1,2,1,1,1
0,7,17,0,5,3,1,2,7,1
0,5,14,16,5,1,2,1,14,7
1,6,30,2,4,3,3,2,14,7
0,12,6,12,3,1,3,1,7,7
1,1,10,17,14,2,1,2,1,7
1,3,7,10,0,1,3,5,0,7
1,10,21,17,3,2,3,1,13,7
1,6,10,11,17,2,1,2,1,7
1,9,24,15,18,2,2,1,1,7
1,4,16,21,15,3,1,2,1,7
1,4,16,9,4,2,3,1,14,7
0,4,17,17,0,1,1,1,0,7
1,5,24,8,18,2,2,1,1,1
0,10,9,8,15,1,1,1,1,1
1,6,2,0,3,1,1,1,14,7
0,3,7,10,5,1,2,1,14,7
1,3,13,22,14,1,2,1,1,7
1,12,16,6,14,1,1,1,1,7
0,11,25,16,18,1,1,1,1,1
0,9,20,23,15,2,1,1,1,1
1,4,7,0,2,3,2,2,13,7
1,3,27,14,3,1,3,1,14,7
0,12,7,8,14,1,2,1,1,1
0,11,3,17,3,1,1,1,14,7
0,7,5,8,11,1,2,1,1,7
0,3,24,13,3,1,3,1,7,7
0,5,29,14,15,1,1,1,1,1
1,9,14,13,14,1,1,1,1,1
1,9,15,10,3,1,3,1,13,7
1,10,20,3,3,1,3,1,14,7
1,9,19,20,3,1,1,1,14,7
0,7,6,17,15,1,2,1,1,7
0,5,5,8,15,1,1,1,1,1
1,3,11,13,4,1,3,1,14,7
0,5,29,9,19,1,2,1,1,1
0,5,14,14,0,1,1,1,0,7
0,1,24,14,3,1,1,1,14,7
0,6,29,19,15,1,2,1,1,1
1,11,30,11,19,1,1,1,1,1
1,8,28,9,3,1,1,1,7,7
0,2,27,16,15,1,1,1,1,1
0,3,31,12,4,1,2,1,7,1
1,1,15,5,3,1,1,1,14,7
1,2,18,12,2,2,2,1,14,7
1,8,18,2,18,1,3,1,1,1
0,9,28,15,11,2,1,1,1,7
1,4,4,21,4,2,3,1,7,7
1,8,22,9,3,1,3,1,14,7
1,8,10,15,4,1,3,1,13,7
1,4,26,11,0,1,1,1,0,7
0,4,8,20,5,3,1,2,7,7
1,7,9,4,3,1,2,1,7,7
1,11,28,3,4,1,1,1,13,7
0,1,10,8,4,1,3,1,14,2
0,8,11,13,15,1,1,1,1,7
0,12,3,18,4,1,2,1,14,7
1,5,31,20,3,2,3,1,14,7
0,2,23,8,5,3,1,1,14,7
1,1,22,5,15,3,2,2,1,7
0,5,15,16,4,2,1,1,7,2
1,12,5,5,14,1,1,1,1,1
0,11,12,8,3,1,3,1,14,7
0,8,1,8,15,1,3,1,1,1
1,5,11,17,0,1,1,1,0,7
1,11,9,10,3,1,3,1,14,7
0,7,6,18,4,1,1,1,14,7
0,6,5,9,3,1,1,1,14,7
0,3,5,8,4,3,2,2,7,1
0,11,18,9,18,1,3,1,1,7
0,8,27,11,5,2,1,1,7,1
0,7,14,19,6,2,3,1,14,7
1,7,19,16,18,1,1,1,1,1
0,9,6,10,3,1,3,1,14,7
1,1,13,9,19,1,1,1,1,1
1,9,26,12,18,1,1,1,1,1
1,9,14,21,2,2,3,1,14,7
1,8,4,9,3,1,3,2,11,7
1,11,19,15,11,2,3,1,1,7
1,10,26,17,3,1,3,1,14,7
0,10,10,16,3,2,1,1,7,7
0,1,7,18,3,1,3,1,13,7
0,8,15,9,14,1,1,1,1,7
1,7,25,7,3,1,3,1,13,7
1,8,27,12,2,1,2,1,13,7
0,2,21,9,15,3,2,2,1,7
1,5,28,9,14,3,1,2,1,7
0,2,19,21,4,2,1,2,7,1
0,6,19,8,2,1,1,1,14,7
0,4,25,16,19,2,1,1,1,1
0,6,20,9,3,1,3,1,14,7
0,2,10,14,11,1,3,1,1,7
1,9,29,23,3,1,1,1,21,7
